,key,val_accuracy,train_accuracy,depth,optimizer,lay_%dropout,lay_%gru,lay_%lstm,lay_%bgru,lay_%blstm,lay_%dense,lay_%conv1d,lay_%cl2d,lay_%pool,window_size,overlap%,batch_size,avg_num_nodes
2191,ConvLSTM2D,0.8333333730697632,0.8765432238578796,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,25,64,0
2192,ConvLSTM2D,0.8333333730697632,0.9444444179534912,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,25,64,0
2193,ConvLSTM2D,0.8333333730697632,0.9506173133850098,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200,25,64,0
2194,ConvLSTM2D,0.8333333730697632,0.9197530746459961,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200,25,64,0
2195,ConvLSTM2D,0.8333333730697632,0.9876543283462524,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200,25,64,0
2196,ConvLSTM2D,0.8333333730697632,1.0,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,25,64,0
2197,ConvLSTM2D,0.8333333730697632,0.895061731338501,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,50,16,0
2198,ConvLSTM2D,0.8333333730697632,0.9012345671653748,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,400,50,16,0
2199,ConvLSTM2D,0.8333333730697632,0.9444444179534912,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,50,16,0
2200,ConvLSTM2D,0.8333333730697632,0.8888888955116272,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,400,50,16,0
2201,ConvLSTM2D,0.8333333730697632,0.9814814925193787,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,50,16,0
2202,ConvLSTM2D,0.8333333730697632,0.9506173133850098,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,400,50,16,0
2203,ConvLSTM2D,0.8333333730697632,0.9320987462997437,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,50,16,0
2204,ConvLSTM2D,0.8333333730697632,0.8456790447235107,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,400,50,16,0
2205,ConvLSTM2D,0.8333333730697632,1.0,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,400,25,16,0
2206,ConvLSTM2D,0.8333333730697632,1.0,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,400,25,16,0
2207,ConvLSTM2D,0.8333333730697632,0.9506173133850098,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200,25,16,0
2208,ConvLSTM2D,0.8333333730697632,0.9506173133850098,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,25,16,0
2209,ConvLSTM2D,0.8333333730697632,0.5679012537002563,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,50,50,256,0
2210,ConvLSTM2D,0.8333333730697632,0.9135802388191223,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,25,256,0
2211,ConvLSTM2D,0.8333333730697632,0.3827160596847534,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,10,25,16,0
2212,ConvLSTM2D,0.8333333730697632,0.9540145993232727,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,16,0
2213,ConvLSTM2D,0.8333333730697632,0.9012345671653748,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,400,25,64,0
2214,ConvLSTM2D,0.8333333730697632,0.9135802388191223,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,400,25,64,0
2215,ConvLSTM2D,0.8333333730697632,0.9135802388191223,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,25,64,0
2216,ConvLSTM2D,0.8333333730697632,1.0,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,25,64,0
2217,ConvLSTM2D,0.8333333730697632,0.8765432238578796,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,25,64,0
2218,ConvLSTM2D,0.8333333730697632,0.6913580298423767,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,50,64,0
2219,ConvLSTM2D,0.8333333730697632,0.40740740299224854,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,10,50,16,0
2220,ConvLSTM2D,0.8333333730697632,0.8580247163772583,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,50,64,0
2221,ConvLSTM2D,0.8304094076156616,0.9599583148956299,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,16,0
2222,ConvLSTM2D,0.8297872543334961,0.9936421513557434,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200,0,256,0
2223,ConvLSTM2D,0.8216373920440674,0.9408758878707886,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,16,0
2224,ConvLSTM2D,0.8187134265899658,0.9460896849632263,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,16,0
2225,ConvLSTM2D,0.8128654956817627,0.9561001062393188,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,16,0
2226,ConvLSTM2D,0.8125,0.9650000333786011,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,200,0,64,0
2227,ConvLSTM2D,0.8099415302276611,0.9577684998512268,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,16,0
2228,ConvLSTM2D,0.8070175647735596,0.9358707070350647,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,16,0
2229,ConvLSTM2D,0.8039772510528564,0.9149268865585327,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,256,0
2230,ConvLSTM2D,0.79822838306427,0.7496813535690308,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,10,0,256,0
2231,ConvLSTM2D,0.7954545617103577,0.9938650131225586,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,0,64,0
2232,ConvLSTM2D,0.7916666865348816,0.9890909194946289,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,0,64,0
2233,ConvLSTM2D,0.7916666269302368,0.9940909147262573,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200,0,64,0
2234,ConvLSTM2D,0.7916666269302368,0.9927272796630859,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200,0,64,0
2235,ConvLSTM2D,0.7869318723678589,0.9337160587310791,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,256,0
2236,ConvLSTM2D,0.7727272510528564,0.9948875308036804,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,400,0,64,0
2237,ConvLSTM2D,0.7719298601150513,0.9599583148956299,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,16,0
2238,ConvLSTM2D,0.7698863744735718,0.8905010223388672,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,256,0
2239,ConvLSTM2D,0.7698863744735718,0.9189978837966919,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,256,0
2240,ConvLSTM2D,0.7690058946609497,0.9448384046554565,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,16,0
2241,ConvLSTM2D,0.7670454978942871,0.9435281753540039,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,256,0
2242,ConvLSTM2D,0.7631579041481018,0.9589155316352844,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,16,0
2243,ConvLSTM2D,0.7596471905708313,0.8214840888977051,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,10,0,64,0
2244,ConvLSTM2D,0.7528408765792847,0.9101252555847168,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,256,0
2245,ConvLSTM2D,0.7528408765792847,0.9463465213775635,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,256,0
2246,ConvLSTM2D,0.7514619827270508,0.9226276874542236,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,16,0
2247,ConvLSTM2D,0.7471591234207153,0.9275574088096619,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,256,0
2248,ConvLSTM2D,0.7398015260696411,0.6930869817733765,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,10,0,64,0
2249,ConvLSTM2D,0.7357954978942871,0.8647181391716003,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,256,0
2250,ConvLSTM2D,0.7321428060531616,0.970848798751831,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,64,0
2251,ConvLSTM2D,0.7280701398849487,0.9528675675392151,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,16,0
2252,ConvLSTM2D,0.7251461744308472,0.930656909942627,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,16,0
2253,ConvLSTM2D,0.7251461744308472,0.9548487663269043,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,16,0
2254,ConvLSTM2D,0.719298243522644,0.9304484128952026,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,16,0
2255,ConvLSTM2D,0.719298243522644,0.9612095952033997,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,50,0,16,0
2256,ConvLSTM2D,0.7159091234207153,0.9146137833595276,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,256,0
2257,ConvLSTM2D,0.7111356258392334,0.7863662242889404,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,10,0,64,0
2258,ConvLSTM2D,0.7098214626312256,0.9563246965408325,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,64,0
2259,ConvLSTM2D,0.7098214626312256,0.949938178062439,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,64,0
2260,ConvLSTM2D,0.7073863744735718,0.915657639503479,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,256,0
2261,ConvLSTM2D,0.7008928060531616,0.934899091720581,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,64,0
2262,ConvLSTM2D,0.6979166269302368,0.9945454597473145,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,0,64,0
2263,ConvLSTM2D,0.6960227489471436,0.8869519829750061,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,256,0
2264,ConvLSTM2D,0.6931818127632141,0.878705620765686,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,256,0
2265,ConvLSTM2D,0.6924213171005249,0.7417054176330566,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,10,0,256,0
2266,ConvLSTM2D,0.6919642686843872,0.9600329399108887,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,64,0
2267,ConvLSTM2D,0.6919642686843872,0.9648743271827698,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,64,0
2268,ConvLSTM2D,0.6818181872367859,0.9254697561264038,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,256,0
2269,ConvLSTM2D,0.6785714626312256,0.9423155784606934,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,64,0
2270,ConvLSTM2D,0.6785714626312256,0.9435517191886902,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,64,0
2271,ConvLSTM2D,0.6785714626312256,0.9627111554145813,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,64,0
2272,ConvLSTM2D,0.6783626079559326,0.9676746129989624,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,0,16,0
2273,ConvLSTM2D,0.6756889820098877,0.6600337028503418,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,10,0,256,0
2274,ConvLSTM2D,0.6741071343421936,0.9692006707191467,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,64,0
2275,ConvLSTM2D,0.6707676649093628,0.6944456100463867,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,10,0,256,0
2276,ConvLSTM2D,0.6696428656578064,0.9326328635215759,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,0,64,0
2277,ConvLSTM2D,0.6686879396438599,0.6975278258323669,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,10,0,64,0
2278,ConvLSTM2D,0.6666666865348816,0.5679012537002563,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,25,64,0
2279,ConvLSTM2D,0.6666666865348816,0.604938268661499,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,25,64,0
2280,ConvLSTM2D,0.6666666865348816,0.5679012537002563,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,25,64,0
2281,ConvLSTM2D,0.6666666865348816,0.5740740299224854,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,25,64,0
2282,ConvLSTM2D,0.6666666865348816,0.9197530746459961,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,50,256,0
2283,ConvLSTM2D,0.6666666865348816,0.9876543283462524,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200,50,256,0
2284,ConvLSTM2D,0.6666666865348816,0.9382716417312622,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,50,256,0
2285,ConvLSTM2D,0.6666666865348816,0.9135802388191223,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200,50,256,0
2286,ConvLSTM2D,0.6666666865348816,0.8765432238578796,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,50,256,0
2287,ConvLSTM2D,0.6666666865348816,0.9814814925193787,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,200,50,256,0
2288,ConvLSTM2D,0.6666666865348816,0.8641974925994873,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200,50,256,0
2289,ConvLSTM2D,0.6666666865348816,0.895061731338501,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,50,256,0
2290,ConvLSTM2D,0.6666666865348816,0.8333333730697632,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200,50,256,0
2291,ConvLSTM2D,0.6666666865348816,0.9012345671653748,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,50,256,0
2292,ConvLSTM2D,0.6666666865348816,0.6728395223617554,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,50,16,0
2293,ConvLSTM2D,0.6666666865348816,0.6543209552764893,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,50,16,0
2294,ConvLSTM2D,0.6666666865348816,0.5864197611808777,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,50,16,0
2295,ConvLSTM2D,0.6666666865348816,0.6666666865348816,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,50,16,0
2296,ConvLSTM2D,0.6666666865348816,0.7345678806304932,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,50,16,0
2297,ConvLSTM2D,0.6666666865348816,0.6296296119689941,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,50,16,0
2298,ConvLSTM2D,0.6666666865348816,0.6666666865348816,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,50,16,0
2299,ConvLSTM2D,0.6666666865348816,0.7469135522842407,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,50,16,0
2300,ConvLSTM2D,0.6666666865348816,0.9506173133850098,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,25,256,0
2301,ConvLSTM2D,0.6666666865348816,0.9197530746459961,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,400,25,256,0
2302,ConvLSTM2D,0.6666666865348816,0.9567900896072388,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,50,64,0
2303,ConvLSTM2D,0.6666666865348816,0.9506173133850098,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,400,50,64,0
2304,ConvLSTM2D,0.6666666865348816,0.9012345671653748,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,400,50,64,0
2305,ConvLSTM2D,0.6666666865348816,0.9074074029922485,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,50,64,0
2306,ConvLSTM2D,0.6666666865348816,0.9012345671653748,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,400,50,64,0
2307,ConvLSTM2D,0.6666666865348816,0.8888888955116272,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,400,50,64,0
2308,ConvLSTM2D,0.6666666865348816,0.9074074029922485,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,50,64,0
2309,ConvLSTM2D,0.6666666865348816,0.9197530746459961,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,50,16,0
2310,ConvLSTM2D,0.6666666865348816,0.9876543283462524,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,50,16,0
2311,ConvLSTM2D,0.6666666865348816,0.9938271641731262,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,50,16,0
2312,ConvLSTM2D,0.6666666865348816,0.9135802388191223,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200,50,16,0
2313,ConvLSTM2D,0.6666666865348816,0.9814814925193787,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,50,16,0
2314,ConvLSTM2D,0.6666666865348816,0.9814814925193787,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200,50,16,0
2315,ConvLSTM2D,0.6666666865348816,0.43209874629974365,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,10,25,256,0
2316,ConvLSTM2D,0.6666666865348816,0.4506172835826874,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,10,25,256,0
2317,ConvLSTM2D,0.6666666865348816,0.3641975224018097,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,10,25,256,0
2318,ConvLSTM2D,0.6666666865348816,0.4444444477558136,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,10,50,256,0
2319,ConvLSTM2D,0.6666666865348816,0.4444444477558136,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,10,50,256,0
2320,ConvLSTM2D,0.6666666865348816,0.5864197611808777,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,50,25,16,0
2321,ConvLSTM2D,0.6666666865348816,0.6913580298423767,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,50,25,16,0
2322,ConvLSTM2D,0.6666666865348816,0.8888888955116272,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200,25,64,0
2323,ConvLSTM2D,0.6666666865348816,0.9074074029922485,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,25,64,0
2324,ConvLSTM2D,0.6666666865348816,0.8827160596847534,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200,25,64,0
2325,ConvLSTM2D,0.6666666865348816,0.9074074029922485,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,200,25,64,0
2326,ConvLSTM2D,0.6666666865348816,0.895061731338501,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,400,50,256,0
2327,ConvLSTM2D,0.6666666865348816,0.9320987462997437,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,50,256,0
2328,ConvLSTM2D,0.6666666865348816,0.9814814925193787,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,50,256,0
2329,ConvLSTM2D,0.6666666865348816,0.8580247163772583,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,400,50,256,0
2330,ConvLSTM2D,0.6666666865348816,1.0,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,50,256,0
2331,ConvLSTM2D,0.6666666865348816,0.9814814925193787,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,400,50,256,0
2332,ConvLSTM2D,0.6666666865348816,0.9197530746459961,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,400,50,16,0
2333,ConvLSTM2D,0.6666666865348816,0.40123456716537476,7,adam,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,10,50,64,0
2334,ConvLSTM2D,0.6666666865348816,0.4135802388191223,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,10,50,64,0
2335,ConvLSTM2D,0.6666666865348816,0.395061731338501,7,adam,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,10,50,64,0
